Frankfurt Tunis 1471.69
Frankfurt Venice 577.73
Frankfurt Moscow 2010.9
Frankfurt Wroclaw 601.13
Frankfurt Zadar 835.34
Frankfurt Zagreb 735.66
Frankfurt Istanbul 1902.09
Frankfurt Ponta_Delgada 3030.58
Frankfurt Novosibirsk 4807.46
Frankfurt Moscow 2025.12
Frankfurt Windhoek 8113.52
Frankfurt Dushanbe 4827.1
Frankfurt Ashkhabad 4118.36
Frankfurt Ankara 2199.03
Frankfurt Colombo 8070.76
Frankfurt Muscat 5182.46
Frankfurt Boa_Vista 4705.76
Frankfurt Patras 1669.53
Frankfurt Menorca 1180.15
Frankfurt Izmir 1967.39
Frankfurt Podgorica 1183.97
Munster Antalya 2476.51
Munster Kerkyra/corfu 1680.25
Munster Ibiza 1553.53
Munster Palma_de_Mallorca 1450.27
Munster Malaga 1967.35
Munster Gerona 1197.27
Munster Frankfurt 242.04
Munster Munich 511.65
Munster Bremen 125.91
Munster Stuttgart 398.33
Munster Zurich 523.12
Darwin Singapore 3339.4
Darwin Brisbane 2852.49
Darwin Sydney 3156.47
Darwin Groote_Eylandt 629.64
Darwin Alice_Springs 1307.49
Darwin Gove 646.2
Darwin Adelaide 2622.92
Darwin Cairns 1676.49
Darwin Denpasar 1764.34
Darwin Melbourne 3134.34
Darwin Kuala_Lumpur 3636.52
Darwin Manila 3184.71
Darwin Broome 1107.31
Darwin Dili 725.61
Darwin Mount_Isa 1298.18
Darwin Kununurra 441.62
Darwin Perth 2653.46
Darwin Townsville 1861.78
Darwin McArthur_River_Mine 718.56
Darwin Maningrida 367.48
Palma_de_Mallorca El_Aroui 718.97
Palma_de_Mallorca Cologne 1304.35
Palma_de_Mallorca Dortmund 1383.37
Palma_de_Mallorca Duesseldorf 1342.38
Palma_de_Mallorca Hannover 1531.26
Palma_de_Mallorca Hamburg 1659.09
Palma_de_Mallorca Stuttgart 1139.86
Palma_de_Mallorca Berlin 1656.54
Palma_de_Mallorca Malaga 708.58
Palma_de_Mallorca Alicante 317.57
Palma_de_Mallorca Bilbao 628.12
Palma_de_Mallorca Bremen 1570.08
Palma_de_Mallorca Basel 973.55
Palma_de_Mallorca Copenhagen 1931.32
Palma_de_Mallorca Dresden 1546.65
Palma_de_Mallorca Faro 974.74
Palma_de_Mallorca Friedrichshafen 1054.38
Palma_de_Mallorca Karlsruhe/Baden-Baden 1110.79
Palma_de_Mallorca Munster 1450.27
Palma_de_Mallorca Frankfurt 1251.11
Palma_de_Mallorca Graz 1317.85
Palma_de_Mallorca Ibiza 139.15
Palma_de_Mallorca Innsbruck 1102.92
Palma_de_Mallorca Almeria 537.83
Palma_de_Mallorca Leipzig 1512.39
Palma_de_Mallorca Linz 1329.8
Palma_de_Mallorca Menorca 132.12
Palma_de_Mallorca Munich 1216.47
Palma_de_Mallorca Nuernberg 1286.97
Palma_de_Mallorca Paderborn 1416.48
Palma_de_Mallorca Saarbruecken 1129.12
Palma_de_Mallorca Sevilla 786.9
Palma_de_Mallorca Salzburg 1232.16
Palma_de_Mallorca Vienna 1458.72
Palma_de_Mallorca Valencia 275.45
Palma_de_Mallorca Jerez 829.29
Palma_de_Mallorca Zurich 996.73
Palma_de_Mallorca Paris 1020.58
Palma_de_Mallorca Algier 321.25
Palma_de_Mallorca Barcelona 201.57
Palma_de_Mallorca Madrid 546.12
Palma_de_Mallorca London 1345.35
Palma_de_Mallorca London 1349.04
Palma_de_Mallorca Exeter 1332.56
Palma_de_Mallorca Southampton 1306.84
Palma_de_Mallorca Manchester 1581.15
Palma_de_Mallorca Berlin 1648.81
Palma_de_Mallorca Aalborg 2018.1
Palma_de_Mallorca Stockholm 2475.68
Palma_de_Mallorca Bergen 2313.37
Palma_de_Mallorca Helsinki 2775.46
Palma_de_Mallorca London 1309.39
Palma_de_Mallorca Oslo 2368.57
Palma_de_Mallorca Sandefjord 2247.51
Palma_de_Mallorca Belfast 1794.59
Palma_de_Mallorca Dublin 1686.29
Palma_de_Mallorca Cork 1616.88
Palma_de_Mallorca Sofia 1762.76
Palma_de_Mallorca Aarhus 1950.3
Palma_de_Mallorca Bergamo 887.85
Palma_de_Mallorca Birmingham 1475.24
Palma_de_Mallorca Billund 1861.74
Palma_de_Mallorca Bologna 897.56
Palma_de_Mallorca Bournemouth 1298.47
Palma_de_Mallorca Bristol 1381.67
Palma_de_Mallorca Brussels 1269.59
Palma_de_Mallorca Bratislava 1501.65
Palma_de_Mallorca Beauvais 1102.34
Palma_de_Mallorca Rome 868.45
Palma_de_Mallorca Charleroi 1220.51
Palma_de_Mallorca Edinburgh 1878.17
Palma_de_Mallorca Eindhoven 1339.0
Palma_de_Mallorca East_Midlands 1508.89
Palma_de_Mallorca Memmingen 1114.27
Palma_de_Mallorca Gerona 261.11
Palma_de_Mallorca Groningen 1537.1
Palma_de_Mallorca Gothenborg 2130.62
Palma_de_Mallorca Hahn 1209.9
Palma_de_Mallorca Kaunas 2334.57
Palma_de_Mallorca Leeds 1625.96
Palma_de_Mallorca Luebeck 1695.91
Palma_de_Mallorca Liverpool 1590.02
Palma_de_Mallorca Marseille 478.83
Palma_de_Mallorca Maastricht 1285.34
Palma_de_Mallorca Weeze 1365.87
Palma_de_Mallorca Stockholm 2363.88
Palma_de_Mallorca Porto 983.85
Palma_de_Mallorca Prestwick 1855.35
Palma_de_Mallorca Reus 221.19
Palma_de_Mallorca Rygge 2276.9
Palma_de_Mallorca Santiago 1002.62
Palma_de_Mallorca Santander 694.79
Palma_de_Mallorca Shannon 1711.51
Palma_de_Mallorca London 1384.99
Palma_de_Mallorca Warsaw 1983.31
Palma_de_Mallorca Liege 1250.92
Palma_de_Mallorca Ostend 1295.34
Palma_de_Mallorca Amsterdam 1427.3
Palma_de_Mallorca Rotterdam 1385.88
Palma_de_Mallorca Bordeaux 651.57
Palma_de_Mallorca Moscow 3127.13
Palma_de_Mallorca Granada 625.09
Palma_de_Mallorca Lleida 304.46
Palma_de_Mallorca Lyon 713.21
Palma_de_Mallorca Aviles 854.19
Palma_de_Mallorca Toulouse 467.28
Palma_de_Mallorca Luxemburg 1153.56
Palma_de_Mallorca Belfast 1807.89
Palma_de_Mallorca Blackpool 1640.03
Palma_de_Mallorca Glasgow 1890.11
Palma_de_Mallorca Newcastle 1753.36
Palma_de_Mallorca Geneva 792.72
Palma_de_Mallorca Prague 1480.98
Palma_de_Mallorca Gothenborg 2128.41
Palma_de_Mallorca Erfurt 1422.83
Palma_de_Mallorca Kassel 1415.48
Palma_de_Mallorca Laage 1752.16
Palma_de_Mallorca Bern 904.91
Palma_de_Mallorca Cardiff 1398.61
Palma_de_Mallorca London 1391.07
Palma_de_Mallorca Milano 835.12
Palma_de_Mallorca Southend 1345.93
Palma_de_Mallorca Zaragoza 395.57
Palma_de_Mallorca Nantes 914.86
Palma_de_Mallorca Zweibruecken 1135.89
Aasiaat Ilulissat 90.18
Aasiaat Sisimiut 198.8
Aasiaat Sondrestrom 206.15
Ilulissat Godthaab 561.66
Ilulissat Aasiaat 90.18
Ilulissat Uummannaq 178.17
Ilulissat Upernavik 435.79
Ilulissat Sondrestrom 247.1
Tagbilaran Manila 620.72
Leipzig Cologne 361.23
Leipzig Duesseldorf 380.49
Leipzig Stuttgart 373.5
Leipzig Las_Palmas 3293.75
Leipzig Antalya 2179.8
Leipzig Funchal 3138.54
Leipzig Fuerteventura 3353.42
Leipzig Heraklion 2066.2
Leipzig Hurghada 3247.72
Leipzig Kos 2006.15
Leipzig Palma_de_Mallorca 1512.39
Leipzig Tenerife 3539.29
Leipzig Agadir 2948.93
Leipzig Kerkyra/corfu 1443.42
Leipzig Djerba 1956.49
Leipzig Gran_Canaria 3484.05
Leipzig Rhodos 2089.34
Leipzig Amsterdam 522.47
Leipzig Paris 739.66
Leipzig Zurich 515.66
Leipzig London 829.05
Leipzig Barcelona 1368.13
Leipzig Frankfurt 303.7
Leipzig Munich 343.99
Leipzig Vienna 482.75
Leipzig Bremen 296.0
Leipzig Moscow 1746.69
Leipzig Istanbul 1718.99
Osaka Manila 2636.31
Osaka Taipei 1703.95
Osaka Seoul 835.89
Osaka Seoul 860.26
Osaka Tokyo 431.52
Osaka Shanghai 1307.7
Osaka Honolulu 6615.9
Osaka Paris 9627.89
Osaka Hong_Kong 2476.83
Osaka Helsinki 7733.94
Osaka Rome 9741.99
Osaka Busan 581.74
Osaka Dalian 1320.35
Osaka Hangzhou 1466.67
Osaka Beijing 1763.03
Osaka Qingdao 1362.91
Osaka Jinan 1649.11
Osaka New_York 11157.45
Osaka Kaohsiung 1960.09
Osaka Taichung 1810.21
Osaka Guangzhou 2456.37
Osaka Harbin 1459.2
Osaka Shenyang 1300.95
Osaka Kuala_Lumpur 4944.82
Osaka Agana 2521.16
Osaka Dubai 7579.4
Osaka Jakarta 5419.1
Osaka Denpasar 5248.35
Osaka Sapporo 1083.07
Osaka Fukuoka 451.89
Osaka Tokyo 490.71
Osaka Okinawa 1170.49
Osaka Bangkok 4162.27
Osaka Cheju 813.48
Osaka Cairns 5815.77
Osaka Doha 7911.72
Osaka Hanoi 3230.33
Osaka Nanjing 1553.94
Osaka Coolangatta 7223.06
Osaka Ho_Chi_Minh_City 3911.85
Osaka Yantai 1291.11
Osaka Amsterdam 9243.46
Osaka Frankfurt 9265.42
Osaka Ishigaki 1549.61
Osaka Kagoshima 513.07
Osaka Matsuyama 243.81
Osaka Nagasaki 521.42
Osaka Sendai 654.37
Osaka Fuzhou 1768.11
Osaka Hakodate 950.29
Osaka Istanbul 8761.94
Osaka Macau 2514.0
Osaka San_Francisco 8694.29
Osaka Singapore 4904.22
Osaka Wuxi 1419.3
Osaka Saipan 2391.49
Osaka Noumea 7081.05
Zhijiang Changcha 356.11
Zhijiang Guangzhou 577.46
Emerald Brisbane 652.64
Minacu Brasilia 262.76
Imperial Burbank 299.24
Imperial San_Diego 151.06
Namangan Moscow 2922.77
Namangan St._Petersburg 3509.88
Namangan Novosibirsk 1760.46
Namangan Yekaterinburg 1916.04
Namangan Tashkent 193.07
Namangan Chelyabinsk 1754.89
Namangan Nizhniy_Novgorod 2623.31
Namangan Krasnoyarsk 2267.93
Namangan Krasnodar 2654.1
Nukus Moscow 2169.25
Nukus Moscow 2124.12
Nukus Tashkent 811.07
Urgench Bukhara 381.4
Urgench Moscow 2255.24
Urgench St._Petersburg 2900.23
Urgench Tashkent 721.21
Urgench Volgograd 1503.03
Khanabad Moscow 2775.94
Khanabad St._Petersburg 3408.91
Khanabad Tashkent 393.07
Termez Moscow 2986.26
Termez Tashkent 473.17
Belgorod Kaliningrad 1172.25
Belgorod Kazan 1008.57
Belgorod Moscow 537.23
Belgorod Samara 978.2
Belgorod Rostov 444.21
Belgorod Bishkek 2966.63
Belgorod Krasnodar 652.86
Belgorod Nizhniy_Novgorod 782.28
Belgorod St._Petersburg 1093.56
Kursk Moscow 431.93
Vorkuta Moscow 1903.76
Vorkuta Syktyvkar 900.19
Chifeng Beijing 308.7
Chifeng Baotou 766.1
Chifeng Dalian 426.09
Chifeng Hohhot 609.28
Chifeng Hailar 778.52
Chifeng Shenyang 375.43
Chifeng Tianjin 370.21
Chifeng Beijing 345.16
Chifeng Harbin 698.13
Chifeng Nanjing 1167.14
Taree Grafton 241.9
Taree Sydney 260.67
Choibalsan Ulan_Bator 587.2
Choibalsan Hailar 398.49
Choibalsan Manzhouli 252.77
Grafton Taree 241.9
Orange Sydney 199.38
Hamadan Mashhad 1014.48
Amami Tokyo 1235.41
Amami Osaka 890.57
Kumamoto Nagoya 620.46
Kumamoto Tokyo 874.44
Kumamoto Osaka 475.71
Kumamoto Seoul 652.4
Kumamoto Nagoya 593.75
Kumamoto Okinawa 801.25
Nagasaki Kobe 526.67
Nagasaki Tokyo 952.92
Nagasaki Osaka 550.93
Nagasaki Shanghai 789.4
Nagasaki Seoul 596.09
Nagasaki Osaka 521.42
Nagasaki Fukue 104.84
Nagasaki Iki 93.32
Nagasaki Nagoya 671.82
Nagasaki Okinawa 779.05
Nagasaki Tsushima 161.46
Oita Osaka 370.39
Oita Nagoya 490.93
Oita Tokyo 831.14
Oita Tokyo 772.03
Oita Seoul 652.66
Kitakyushu Tokyo 821.61
Long_Banga Marudi 167.27
Arthur's_Town Nassau 186.58
Lome Ouagadougou 752.23
Lome Paris 4767.45
Lome Accra 169.16
Lome Abidjan 582.14
Lome Abuja 733.94
Lome Addis_Ababa 4149.71
Lome Bamako 1233.3
Lome Conakry 1681.05
Lome Cotonou 126.73
Lome Douala 968.06
Lome Rio_De_Janeiro 5813.04
Lome Libreville 1105.84
Lome Lagos 233.0
Lome Brussels 4984.97
Antwerp London 307.99
Tozeur Paris 1712.04
Tozeur Tunis 376.4
Sfax Misratah 484.75
Sfax Tripoli 323.07
Sfax Paris 1724.67
Sfax Benghazi 935.48
Sfax Tunis 240.92
Djerba Duesseldorf 1963.87
Djerba Nuernberg 1737.98
Djerba Paris 1815.46
Djerba Lille 1958.51
Djerba Lyon 1403.93
Djerba Mulhouse 1549.43
Djerba Marseille 1167.3
Djerba Munich 1612.66
Djerba Nantes 1805.78
Djerba Frankfurt 1805.77
Djerba Leipzig 1956.49
Djerba Tripoli 259.4
Djerba Luxemburg 1791.64
Djerba Enfidha 246.71
Djerba Paris 1792.59
Djerba Brussels 1961.3
Djerba Basel 1549.48
Djerba Geneva 1430.7
Djerba Hamburg 2198.26
Djerba Nice 1130.84
Djerba Strasbourg 1651.74
Djerba Berlin 2069.97
Djerba Zurich 1523.03
Djerba Tunis 334.73
Gafsa Gabes 132.58
Gafsa Tozeur 84.67
Gabes Tozeur 184.09
Gabes Tunis 331.0
Plattsburgh Boston 322.71
Plattsburgh Fort_Lauderdale 2151.67
Plattsburgh St._Petersburg 2034.05
Plattsburgh Sanford 1894.39
Plattsburgh Myrtle_Beach 1307.22
Texarkana Dallas-Fort_Worth 290.34
Bellingham Honolulu 4371.17
Bellingham Las_Vegas 1536.71
Bellingham Portland 356.41
Bellingham Seattle 150.42
Bellingham Mesa 1944.77
Bellingham Los_Angeles 1686.7
Bellingham Oakland 1231.74
Bellingham Palm_Springs 1737.52
Bellingham San_Diego 1841.01
Killeen Dallas-Fort_Worth 216.75
Killeen Atlanta 1290.2
Killeen Houston 267.03
Anchorage Kodiak 406.13
Anchorage Aniak 510.22
Anchorage Bethel 639.65
Anchorage Cordova 256.39
Anchorage Kenai 95.09
Anchorage Fairbanks 419.08
Anchorage Homer 188.47
Anchorage St_Mary's 709.1
Anchorage Unalakleet 630.0
Anchorage Valdez 201.15
Anchorage Los_Angeles 3772.0
Anchorage Phoenix 4102.75
Anchorage Adak_Island 1913.86
Anchorage King_Salmon 462.99
Anchorage Barrow 1163.16
Anchorage Cold_Bay 995.78
Anchorage Dillingham 527.28
Anchorage Honolulu 4475.64
Anchorage Juneau 916.22
Anchorage Las_Vegas 3704.65
Anchorage Mcgrath 352.78
Anchorage Nome 864.8
Anchorage Chicago 4569.83
Anchorage Kotzebue 880.19
Anchorage Portland 2477.55
Anchorage Deadhorse 1005.7
Anchorage Sand_Point 894.87
Anchorage Seattle 2326.37
Anchorage St._Paul_Island 1229.8
Anchorage St._George 1234.73
Anchorage Minneapolis 4043.29
Anchorage Salt_Lake_City 3414.05
Anchorage Iliamna 312.24
Anchorage Denver 3864.28
Kano Beirut 3651.05
Kano Cairo 3098.83
Kano Khartoum 2623.49
Kano Jeddah 3424.29
Kano N'djamena 708.03
Kano Abuja 365.27
Kano Lagos 834.36
Lagos Accra 400.64
Lagos Dakar 2447.0
Lagos Douala 764.13
Lagos Monrovia 1512.94
Lagos Paris 4720.64
Lagos Casablanca 3185.4
Lagos London 5006.39
Lagos Bamako 1402.03
Lagos Malabo 674.28
Lagos Atlanta 9398.37
Lagos Dubai 5897.76
Lagos Abidjan 815.06
Lagos Addis_Ababa 3917.54
Lagos Libreville 959.2
Lagos Lome 233.0
Lagos Abu_Dhabi 5809.38
Lagos Madrid 3834.32
Lagos Amsterdam 5088.39
Lagos Cotonou 106.39
Lagos Nairobi 3832.98
Lagos Frankfurt 4857.33
Lagos Port_Hartcourt 437.49
Lagos Beirut 4485.39
Lagos Cairo 3932.61
Lagos Doha 5524.74
Lagos Amman 4394.5
Lagos Johannesburg 4525.51
Lagos Istanbul 4585.78
Lagos Houston 10472.2
Lagos Abuja 511.58
Lagos Benin 253.48
Lagos Calabar 584.01
Lagos Enugu 468.79
Lagos Freetown 1834.88
Lagos New_York 8447.08
Lagos Jos 699.4
Lagos Kaduna 634.96
Lagos Kano 834.36
Lagos Imo 448.38
Lagos Osubi 274.48
Lagos Kigali 3125.79
Port_Hartcourt Abuja 445.3
Port_Hartcourt Lagos 437.49
Sokoto Abuja 489.37
Yola Abuja 568.15
Ittoqqortoormiit Neerlerit_Inaat 38.47
Vinnitsa Tel-aviv 1986.93
Fagernes Oslo 134.68
Fengnin Taipei 261.52
Conson Ho_Chi_Minh_City 232.14
Conson Can_Tho 181.28
Kaohsiung Shanghai 963.67
Kaohsiung Tokyo 2428.33
Kaohsiung Changcha 949.89
Kaohsiung Hangzhou 851.22
Kaohsiung Hualien 206.5
Kaohsiung Seoul 1756.4
Kaohsiung Xiamen 314.95
Kaohsiung Fuzhou 379.94
Kaohsiung Hanoi 1507.82
Kaohsiung Kunming 1810.71
Kaohsiung Ho_Chi_Minh_City 1957.04
Kaohsiung Qingdao 1522.63
Kaohsiung Guangzhou 727.63
Kaohsiung Zhengzhou 1471.79
Kaohsiung Macau 696.77
Kaohsiung Ninbo 813.95
Kaohsiung Jinan 1616.68
Kaohsiung Tianjin 1862.45
Kaohsiung Busan 1630.62
Kaohsiung Bangkok 2292.91
Kaohsiung Chongqing 1580.69
Kaohsiung Hong_Kong 662.21
Kaohsiung Nanchang 829.25
Kaohsiung Osaka 1960.09
Kaohsiung Manila 900.22
Kaohsiung Okinawa 841.36
Kaohsiung Beijing 1978.92
Kaohsiung Singapore 2949.54
Kaohsiung Shenzhen 671.46
Kaohsiung Wuhan 1097.58
Kaohsiung Chengdu 1855.6
Kaohsiung Nanning 1250.22
Kaohsiung Hefei 1067.08
Kaohsiung Kinmen 289.15
Kaohsiung Makung 132.73
Kaohsiung Xuzhou 1326.57
Kaohsiung Nanjing 1029.96
Buenos_Aires Montevideo 220.28
Buenos_Aires Punta_del_Este 305.46
Buenos_Aires Mar_Del_Plata 382.92
Buenos_Aires Parana 362.6
Buenos_Aires Rosario 286.25
Buenos_Aires Santa_Fe 387.42
Buenos_Aires San_Rafael 914.42
Buenos_Aires Asuncion 1040.17
Buenos_Aires Bahia_Blanca 571.66
Buenos_Aires San_Carlos_De_Bariloche 1335.67
Buenos_Aires Cordoba 649.33
Buenos_Aires San_Martin_Des_Andes 1279.96
Buenos_Aires Comodoro_Rivadavia 1464.37
Buenos_Aires Catamarca 960.42
Buenos_Aires Curitiba 1340.43
Buenos_Aires Esquel 1439.75
Buenos_Aires Florianopolis 1211.37
Buenos_Aires Formosa 928.55
Buenos_Aires El_Calafate 2069.15
Buenos_Aires Rio_De_Janeiro 1970.38
Buenos_Aires Sao_Paulo 1695.06
Buenos_Aires Iguazu_Falls 1051.69
Buenos_Aires La_Rioja 977.6
Buenos_Aires Jujuy 1301.97
Buenos_Aires San_Luis 746.59
Buenos_Aires Mendoza 978.9
Buenos_Aires Neuquen 995.11
Buenos_Aires Porto_Alegre 849.23
Buenos_Aires Posadas 831.17
Buenos_Aires Trelew 1129.64
Buenos_Aires Resistencia 793.1
Buenos_Aires Rio_Grande 2259.1
Buenos_Aires Rio_Gallegos 2087.57
Buenos_Aires Rio_Hondo 999.97
Buenos_Aires Santa_Rosa 576.07
Buenos_Aires Santiago 1147.64
Buenos_Aires Santiago_Del_Estero 940.7
Buenos_Aires Salta 1276.37
Buenos_Aires Tucuman 1070.02
